SEZIONE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P64,P65,P66,P128,P129,P130,P131,P132,P135,P136,P137,P138,P139,P140,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,ST9,ST10,ST11,ST12,ST13,ST14,ST15,A2,A3,A5,A6,A7,A44,A46,A47,A48,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,education,male_share,marital_status,employment,home_ownership,citizenship,student,children,age_over75,under_35
1.0,60.06650732643902,29.440178772434592,30.62632855400443,23.413059217855334,27.504507951438427,1.3979117013514042,4.523471906781197,3.227556549012661,12.401200506836176,13.711283618584275,0.7598715983331203,0.6658130325376987,1.902010016143322,1.1055235210806131,2.2111578043550253,2.335412947461009,3.044453736394644,2.9842902533710003,1.705785594880581,2.3749657683074474,2.9640637524425983,3.3365751430392265,4.867459449917078,6.902174845337868,4.806136459112167,4.44652215205133,4.756711779162288,3.599270634353161,8.626003485172987,0.7586455512791872,1.1088007427752018,0.6914650294929743,1.82137081772089,1.085081972181797,1.2167509533464909,1.1856516916304827,1.073599699884653,1.523795148357749,1.9310752116143703,3.807326275855303,2.43136964738369,1.7950308099389076,2.7281833346933126,1.8922000713646412,4.389831814914942,58.57693191245198,24.02930386736989,20.10799639672041,9.06179204955697,2.7078125551342964,2.670027043670416,0.0,28.485581301152706,13.59876843355596,8.396462608128786,4.21442898735404,0.9225432239472866,1.3533780481666327,0.0,32.72594542428851,31.89559046179056,0.5693441517651081,19.075156146660447,18.444506326690316,0.36963900923728943,21.688467629253864,7.806111302226782,4.1490492187440395,4.880321681499481,2.2982268780469894,2.3504646830260754,0.9076586030423641,27.74885311163962,2.56532896310091,10.308632045984268,4.580127719789743,8.673487374559045,3.6127250902354717,1.832754472270608,4.811849113553762,2.0288837887346745,0.8632151745259762,1.918893251568079,0.8306166641414165,1.7543058581650257,1.185084119439125,1.5944195613265038,4.13967783562839,0.0,0.0,8.673487374559045,32.38328491896391,0.32569390907883644,0.06634990125894547,0.32569390907883644,0.0,4067.150015093386,11.000843012705445,14.713065542280674,7.99857765994966,33.71248621493578,59.4476442206651,18.84592834301293,8.291636042296886,3.5740137211978436,2.0048660840839148,0.6993138529360294,0.2967281714081764,1.7803690284490585,9.763592829927802,9.647349065169692,6.26672793366015,3.3806211315095425,3.1563635487109423,1.8261763229966164,1.284188061952591,0.4437887445092201,2.622637741267681,2.5091666374355555,0.34556740522384644,0.34556740522384644,0.0,0.0,0.0,0.0,0.4783042334020138,1.5352124255150557,0.8815725930035114,3.3716386817395687,0.5459258556365967,0.8131337463855743,0.7901213224977255,1.583010971546173,1.3833130709826946,1.1512229666113853,57.48397929593921,5.390925493091345,0.7532230224460363,0.1225794181227684,0.0,0.4000449657706849,0.49012636297359896,0.05373304846030246,0.9746270137735523,0.7476921095126314,0.14439806408955796,0.08124863420103247,0.8049707224881845,0.1436075421914226,0.039538935656777845
2.0,205.48978757858276,93.08709055185318,112.40269702672958,94.06049859523773,78.52601355314255,5.000000298023224,19.69287109375,8.21040403842926,45.77148240804672,39.21040588617325,2.4824665188789368,3.070134699344635,2.5526010394096375,9.000000536441803,11.210404217243195,10.692870557308197,9.175336837768555,12.833139717578888,6.000000357627869,10.692870557308197,12.035067975521088,14.210404396057129,19.280539214611053,14.763005316257477,19.58766931295395,9.035067796707153,13.58766895532608,9.5175341963768,23.86820763349533,3.9649329781532288,4.587668418884277,6.14026939868927,3.0350674390792847,7.175336718559265,3.0000001788139343,6.10520213842392,5.000000298023224,5.070134818553925,9.175336837768555,8.14026951789856,9.035067796707153,4.000000238418579,5.517533957958221,4.9649330377578735,8.17533677816391,195.97225338220596,8.622735917568207,42.97341054677963,68.84161829948425,49.1838144659996,21.210404813289642,5.140269339084625,88.60462391376495,3.070134699344635,18.105202853679657,38.385742127895355,21.420808374881744,7.1052021980285645,0.5175336599349976,84.12215727567673,74.87668591737747,6.14026939868927,46.14874702692032,40.526011288166046,3.5526010990142822,90.46435499191284,32.245472729206085,21.69287121295929,10.21040415763855,3.0350674390792847,12.763005197048187,7.140269458293915,83.70982539653778,18.622736513614655,45.798074424266815,21.552602171897888,33.46435159444809,14.903274357318878,16.008476197719574,14.420807957649231,3.0350674390792847,8.24547129869461,5.140269339084625,1.5175337195396423,7.763004899024963,12.35067331790924,8.24547129869461,5.105202078819275,0.0,0.0,33.46435159444809,88.91175401210785,0.0,0.4824663996696472,0.0,0.0,5152.912989616394,58.89363545179367,26.570719242095947,4.447399377822876,89.9117540717125,203.41965293884277,28.763006150722504,26.692871510982513,22.175337612628937,8.21040403842926,2.517533779144287,1.5526009798049927,9.315605878829956,8.272063314914703,8.272063314914703,3.9298657178878784,4.342197597026825,2.8947983980178833,1.0350673198699951,0.0,0.0,0.0,0.0,3.447399318218231,0.0,0.0,0.4824663996696472,0.0,0.0,0.0,0.0,0.0,3.9298657178878784,0.0,0.0,0.4824663996696472,0.9649327993392944,1.4473991990089417,1.0350673198699951,91.92022943496704,2.8947983980178833,1.0350673198699951,0.0,0.0,0.04196187080231774,0.4530010549368791,0.039955289920621785,0.8900946949327403,2.2164863101819456,0.16285165306159438,0.04968813427642441,0.6167811787708435,0.1161527680511506,0.052036019323924126
3.0,316.59166749566793,159.97521018981934,156.6164573058486,147.4779156073928,137.34932417422533,5.139727637171745,15.444515578448772,11.180184498429298,82.0132817029953,68.78464811295271,1.6646745800971985,2.879467509686947,4.633138284087181,22.732027739286423,18.043653316795826,17.73379074037075,11.55041079968214,13.797492280602455,12.592973992228508,15.554203480482101,43.151878140866756,40.2160853818059,31.0431746840477,18.508263006806374,13.14355268329382,11.79429642111063,13.80442176014185,16.187496729195118,16.737946338951588,13.694351516664028,10.855846151709557,8.461706161499023,5.257985129952431,6.766389437019825,8.14536727964878,7.2567275911569595,20.199249520897865,19.796526715159416,16.693165630102158,11.290734261274338,5.201906256377697,5.941646307706833,6.5465859323740005,7.313020370900631,6.5540019273757935,290.0762472823262,39.9047966003418,110.72579103708267,83.65351159870625,33.51899981498718,20.96846477687359,1.3046834543347359,143.51110518723726,20.39931435137987,52.510015442967415,47.46027015149593,13.026151157915592,9.810210406780243,0.30514367669820786,170.9824514091015,159.33630260825157,9.574155703186989,92.65322674810886,86.1388061195612,5.616595409810543,87.09974429011345,34.310079611837864,14.120034858584404,15.782498858869076,5.968924164772034,7.5312744826078415,3.593913145363331,172.9736879169941,35.03930499404669,49.66593609005213,24.125299461185932,37.57172688096762,17.787231110036373,17.237449795007706,17.71477784961462,2.619499236345291,9.559596210718155,7.213995911180973,1.0136389881372452,4.691200599074364,3.3693907409906387,3.0824363455176353,26.42869919538498,0.0,0.0,37.57172688096762,137.0587723478675,1.5819466784596443,0.28952130675315857,1.5819466784596443,0.0,10863.762653902173,20.341719202697277,114.4836105927825,4.405166767537594,139.23049656301737,316.59166749566793,50.204197347164154,34.626664869487286,28.15378285944462,20.452015705406666,4.346060700714588,1.4477750808000565,9.13442550599575,6.150714889168739,6.150714889168739,2.101714678108692,4.049000211060047,0.10171455889940262,2.0000001192092896,0.0,0.0,0.0,0.5358506515622139,0.0,0.0,0.0,0.0,1.5658640265464783,0.0,0.0,0.10171455889940262,0.0,2.0000001192092896,0.10171455889940262,0.0,0.0,0.0,0.0,2.0000001192092896,141.3972938656807,1.667578585445881,0.4341360926628113,0.0,0.0,0.12604499959206233,0.5053045503543089,0.035314209583808084,0.9318868766655782,0.17768236953193806,0.11867566565529311,0.04985127683148842,0.6092836290234445,0.05286919416216354,0.04913017327183741
4.0,332.8163480758667,170.56653729081154,162.24981078505516,160.16525653004646,151.07559749484062,8.095222353935242,7.708054780960083,5.7722169160842896,86.07631132006645,76.39500361680984,3.7764536142349243,1.387167602777481,2.9316011369228363,27.63549569249153,30.72852349281311,23.699581742286682,18.447093546390533,13.070517718791962,10.619187891483307,13.677071064710617,42.09889641404152,46.79480454325676,32.59872052073479,27.002119183540344,13.45556691288948,9.937956482172012,7.0888671875,8.560665011405945,7.4012806713581085,16.221504628658295,17.03317880630493,12.150911152362823,9.221428394317627,7.159384518861771,4.455566644668579,5.486626595258713,19.631258696317673,22.701700091362,18.167858362197876,12.844852834939957,10.157266229391098,4.002118498086929,3.0042368471622467,5.018349796533585,3.310295194387436,299.1829705834389,36.85620832443237,119.24833086133003,82.24692714214325,30.17561647295952,30.26872020959854,0.3871675729751587,151.18564826250076,15.970419198274612,61.82586491107941,43.44153094291687,14.078275501728058,15.869557708501816,0.0,182.3895194530487,172.9896413385868,7.625542938709259,95.83441546559334,91.05584344267845,3.7764536142349243,68.36322769522667,29.32652723789215,12.956306219100952,21.055689305067062,10.378694355487823,7.799040138721466,4.708054691553116,195.64200788736343,51.95982837677002,26.55219203233719,14.239778190851212,11.836455315351486,6.033178478479385,4.484508186578751,6.577611982822418,0.7743351459503174,2.935837894678116,2.710173010826111,0.3871675729751587,2.710173010826111,3.0973405838012695,4.873794138431549,1.1551475822925568,0.0,0.0,11.836455315351486,119.16941604018211,4.7016995549201965,0.3871675729751587,4.314531981945038,0.3871675729751587,10236.598028331995,31.26746967434883,85.06344896554947,3.612832546234131,119.94375118613243,332.8163480758667,24.13899302482605,27.724286645650864,28.11992773413658,33.86532148718834,3.9358379244804382,2.1593843698501587,13.72852298617363,11.173497527837753,11.173497527837753,10.788448333740234,0.3850491940975189,0.0,3.4654427468776703,7.323005586862564,0.0,0.0,1.5401967763900757,0.0,0.0,0.7700983881950378,7.7038180232048035,0.7743351459503174,0.0,0.0,0.3850491940975189,5.0098762810230255,5.39352285861969,0.7700983881950378,0.3850491940975189,1.1551475822925568,0.7700983881950378,4.86320224404335,2.844852536916733,124.25828316807747,1.7679800391197205,8.635419100522995,0.3850491940975189,0.0,0.1107403784024181,0.5124944681260978,0.017343549826970915,0.9484626192192932,0.36757820256044516,0.03556452495132037,0.06326518942593332,0.43239667892322187,0.02223833268451993,0.04109494964349792
5.0,94.75190696492791,43.369673462584615,51.3822335023433,39.80321005359292,39.509475503116846,3.0534702092409134,7.781391844153404,4.604359354823828,17.381029214709997,19.9572622384876,1.8096603266894817,2.074447050690651,2.1472746320068836,3.877184547483921,3.659284610301256,3.6675339974462986,4.683392331004143,4.646908529102802,4.056113962084055,5.1335572227835655,6.240185130387545,8.088655188679695,8.14030808955431,6.4738925732672215,6.500722641125321,6.86482685059309,6.510278532281518,5.681415416300297,10.527647342532873,1.7736742906272411,2.4109691977500916,1.744805607944727,2.238410484045744,1.9498574025928974,1.6746028698980808,1.5468381643295288,2.7999333515763283,3.6295832619071007,3.4904149249196053,3.0816671699285507,3.1678313333541155,3.6618410237133503,3.075369307771325,2.808306735008955,4.315568337216973,90.09534521773458,40.696697095409036,26.620642503723502,12.46864354237914,6.288287948817015,3.9285986237227917,0.09247550368309021,40.81662197224796,20.160878086462617,11.39898688904941,4.8907284662127495,2.1245755050331354,2.2414530254900455,0.0,49.62317155301571,47.640150278806686,1.3259541615843773,25.931669861078262,25.092904031276703,0.48837755620479584,33.92473225668073,11.508554505184293,7.074440713971853,7.880562953650951,3.535569626837969,4.684431225061417,1.9356696233153343,44.1129526309669,4.275031689554453,14.285297363996506,6.03731525503099,13.268659055233002,4.349610775709152,3.174617186188698,8.65576820448041,1.4382736645638943,0.773382306098938,3.3425843715667725,0.23364409804344177,3.8728574998676777,2.226319968700409,1.7763346992433071,5.393146887421608,0.0,0.0,13.268659055233002,47.65386882610619,28.349545791745186,0.5366434156894684,22.338638052344322,6.010907739400864,5477.534654282033,18.849293930456042,20.566866163164377,11.995162285864353,51.41132237948477,94.01016318053007,27.58457349985838,12.387067900970578,5.546472765505314,4.882248040288687,0.5827176161110401,0.4282425567507744,2.5694553405046463,13.070987276732922,12.801118172705173,7.886392479762435,4.9147256929427385,3.0213656052947044,3.8511947821825743,1.0138320922851562,0.7130876183509827,3.9472302719950676,3.020034221932292,0.2060403674840927,0.0,0.0,0.0,0.0,0.0,1.7709573432803154,0.7512098252773285,0.5944965127855539,4.769728798419237,0.47693564742803574,0.585279505699873,0.9196996856480837,2.6675402596592903,1.2129623629152775,2.0239750184118748,119.73882210999727,4.326530894264579,2.5428555756807327,1.0170060098171234,0.0,0.4295079476392256,0.45771821224281795,0.04859384367354332,0.960038401171307,0.9164883838363018,0.14003579959762022,0.08317049446369364,0.7774871283369145,0.1111074983053338,0.054178933039139086
6.0,320.0,165.0,155.0,124.0,160.0,8.0,18.0,10.0,75.0,78.0,1.0,5.0,6.0,5.0,7.0,11.0,16.0,13.0,14.0,13.0,18.0,17.0,24.0,39.0,30.0,40.0,38.0,16.0,19.0,3.0,5.0,6.0,9.0,8.0,6.0,11.0,8.0,7.0,11.0,17.0,13.0,22.0,19.0,12.0,8.0,314.0,36.0,138.0,92.0,40.0,6.0,2.0,162.0,19.0,70.0,48.0,19.0,5.0,1.0,156.0,152.0,4.0,82.0,78.0,4.0,141.0,69.0,9.0,24.0,14.0,9.0,4.0,131.0,52.0,99.0,50.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,142.0,0.0,0.0,0.0,0.0,11580.0,99.0,39.0,8.0,146.0,320.0,43.0,54.0,30.0,16.0,3.0,0.0,0.0,8.0,8.0,6.0,2.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,4.0,124.0,1.0,5.0,0.0,0.0,0.1125,0.515625,0.03125,0.9743589743589743,2.5384615384615383,0.009375,0.075,0.6643835616438356,0.059375,0.040625
7.0,80.07189825735986,36.56093326583505,43.510964991524816,30.99296210706234,34.79168077930808,2.7195181511342525,7.080108569934964,4.487628649920225,15.369440715759993,17.260100942105055,1.0635626465082169,1.0105359517037868,1.8572930097579956,3.130558352917433,2.829832784831524,2.8174817860126495,3.5699997395277023,3.2502718158066273,2.1799113154411316,3.844419864937663,4.480610907077789,7.562089316546917,6.648879973217845,4.21902322396636,5.918824875727296,5.897102665156126,6.387623405084014,6.521789081394672,10.813479149714112,1.7437108010053635,1.6269720457494259,1.3793484829366207,1.8949592746794224,1.6288032047450542,0.7391488701105118,1.6273856740444899,1.9856196157634258,3.4803381338715553,3.0299381781369448,1.9835661835968494,2.739611914381385,2.800403669476509,2.579194761812687,2.591238049790263,4.730694405734539,76.11613439582288,31.39369810000062,23.606890369206667,14.927980804815888,3.0026420075446367,3.1849231142550707,0.0,34.53180158510804,16.516057653352618,7.560327930375934,6.994374176487327,1.7180078253149986,1.7430339995771646,0.0,40.587054930627346,39.505121663212776,0.790461391210556,21.280512884259224,20.953045558184385,0.32746732607483864,30.70697040297091,10.530389051884413,8.528354957699776,6.680877257138491,3.633605297654867,3.3249294068664312,1.662955952808261,35.98725722916424,3.133594036102295,12.172808781266212,5.031276727095246,11.977591820061207,5.111293159425259,2.711492031812668,6.853625539690256,2.412474248558283,1.469911813735962,2.6204775907099247,1.020903754979372,3.2048280835151672,0.6360579207539558,1.7947175465524197,6.27583147212863,0.0661567971110344,0.0,11.977591820061207,41.44289645925164,2.8665528036653996,0.07120727002620697,2.7777649872004986,0.08878781646490097,5517.470609705895,11.507991714403033,21.79746975749731,10.230365188792348,43.53582666069269,80.07189825735986,23.03643473982811,10.934659356251359,4.71618982590735,3.4879282265901566,1.1639814488589764,0.19663306325674057,1.2459551766514778,10.897699795663357,10.804086627438664,7.708922507241368,3.095164120197296,5.133238974958658,1.7491233814507723,0.8265601508319378,2.8298996463418007,2.1541446559131145,2.3655357360839844,0.19452203065156937,0.16482043825089931,0.0,0.0,0.0,0.0,0.6588878184556961,0.7367182970046997,0.8356266468763351,5.477689744904637,0.3481961414217949,0.6800525635480881,0.8355959132313728,2.7090853676199913,1.8861013352870941,1.249891186133027,69.8312404062599,6.109031768515706,1.5998907387256622,0.0,0.0,0.39206886289991316,0.4566013053459055,0.0560449889110471,0.9733428978953057,0.5279508054114778,0.14958546107604334,0.08343597944519085,0.7803020340199728,0.13504711871521272,0.04801209848405587
8.0,303.3009042441845,134.79010291397572,168.51080133020878,133.08021807670593,126.39772692322731,8.239382088184357,21.538891047239304,14.044686108827591,61.45016627013683,62.73338705301285,2.936655282974243,2.8947870433330536,4.775107264518738,12.894909083843231,14.573401629924774,10.912775591015816,16.1562602519989,11.661788672208786,12.998211428523064,19.654734894633293,30.439713805913925,25.936632722616196,30.653438925743103,19.901718750596046,15.322414711117744,13.83205696940422,14.670453608036041,16.97422096133232,36.71817223727703,5.464330211281776,9.270126834511757,4.647858574986458,6.707704097032547,5.286448881030083,5.6775073409080505,8.920936614274979,13.875021189451218,12.912830978631973,14.812169075012207,8.393317073583603,6.886681407690048,5.848268240690231,6.4131496250629425,5.388655245304108,14.285097524523735,287.66514310240746,68.00597244501114,104.03375473618507,70.27077868580818,28.371651872992516,16.45536582171917,0.5276195406913757,127.57215318083763,28.2275772690773,48.11662811040878,30.627848610281944,10.410198375582695,9.92609104514122,0.26380977034568787,149.7569774389267,141.1417188346386,7.474639073014259,75.30930262804031,70.7289026081562,3.7035902589559555,115.16284050047398,40.09848466515541,22.303086072206497,20.47230251133442,8.308484613895416,11.201627686619759,5.022091120481491,146.42816771566868,21.32406994700432,61.1858242303133,23.94222441315651,67.57891529798508,28.533803269267082,25.273000091314316,38.79922415316105,3.506691053509712,11.312598451972008,15.688978835940361,1.5322259813547134,8.724037408828735,10.127918720245361,15.619328320026398,33.10763084888458,0.0,0.0,67.57891529798508,152.2917885184288,5.368544831871986,0.45961299538612366,5.368544831871986,0.0,11990.346683859825,32.31510555744171,114.28695610165596,7.903507366776466,154.50556902587414,303.3009042441845,71.60314303636551,39.660303980112076,26.209051996469498,12.62397888302803,3.464274823665619,0.9448163062334061,5.932707607746124,15.150502532720566,15.027312248945236,7.94592359662056,7.0813886523246765,1.6810065805912018,6.111530020833015,0.15338699519634247,0.26380977034568787,1.183583751320839,1.5700358152389526,3.2858455032110214,0.9192259907722473,0.7234227657318115,0.0,0.0,0.0,0.0,0.5403870493173599,0.7663869857788086,6.639149561524391,0.45961299538612366,0.27657727897167206,0.876809760928154,1.0726129859685898,1.3364227563142776,3.9238878190517426,154.66953501105309,0.9192259907722473,6.87331061065197,0.15338699519634247,0.0,0.2242194846549492,0.4444104881581809,0.046306113540368336,0.9424717382013033,0.28275410125279804,0.22281145341913644,0.06749832336422042,0.7201258033478712,0.12106186207646648,0.06480275732646502
9.0,18.934331450611353,9.729115369729698,9.205216080881655,8.71935441531241,7.207904062233865,0.5938866715878248,1.471511285752058,0.9416750157251954,4.648015467450023,3.7631773157045245,0.40339583344757557,0.44847255013883114,0.4660542029887438,0.8346587177366018,0.5643220543861389,0.47899894416332245,0.6750891003757715,0.5728968791663647,0.6091789044439793,0.9388009551912546,1.2490386329591274,1.5813111159950495,1.4224173333495855,1.5436605550348759,0.979015726596117,1.075941015034914,1.8575541600584984,1.0478752497583628,3.503572106361389,0.571853369474411,0.288229001685977,0.272634269669652,0.24354730732738972,0.2898025456815958,0.20375582948327065,0.45574146695435047,0.5284312553703785,0.7598054874688387,0.6988403238356113,0.9125609863549471,0.5706124044954777,0.45554433576762676,0.9467417914420366,0.6096732132136822,1.9213417815044522,18.016172787174582,6.640692139975727,6.071251261048019,3.229118775576353,1.3648264855146408,0.7102841250598431,0.0,9.122851002030075,3.3244509389624,3.318096997216344,1.6154244970530272,0.505434038117528,0.35944453068077564,0.0,9.524340633302927,9.11205287463963,0.3668165598064661,5.622667254880071,5.460991991683841,0.16167526319622993,7.532011101022363,2.973731474019587,1.1544997058808804,0.9970972146838903,0.37399981170892715,1.370892945677042,0.8019582368433475,8.799448868259788,0.28516488149762154,4.00952123478055,1.7977734254673123,2.310218382626772,0.9327083360403776,0.6609850730746984,0.9119334574788809,0.7372998520731926,0.19547739438712597,0.40839277766644955,0.3288381639868021,0.3426579311490059,0.3204321786761284,0.7030608411878347,0.9440674316138029,0.0,0.0,2.310218382626772,10.637253299355507,1.4131692200899124,0.01786012016236782,1.404948465526104,0.008220754563808441,1129.0313130030409,4.989739667624235,2.5572464503347874,3.334107829257846,10.881093947216868,18.65640345029533,6.415594890713692,2.3525226023048162,0.9928424879908562,1.043433940038085,0.07670002616941929,0.0,0.0,4.402288636192679,4.367877637967467,2.2593868179246783,2.108490820042789,1.674164965748787,0.39233290031552315,0.19288895186036825,0.5813520308583975,0.3937428807839751,1.1754893884062767,0.01786012016236782,0.0909423977136612,0.0,0.0,0.0,0.0,0.20485027879476547,0.73315445240587,0.5690193679183722,0.7523627188056707,0.39173028245568275,0.26189494598656893,0.34678849019110203,0.4470412414520979,0.3535775188356638,0.4583543390035629,19.48231186904013,1.405800238251686,0.8535865796729922,0.0,0.0,0.35072229285187206,0.5138346392164569,0.04973373462810014,0.9567121993493506,1.9512157957912084,0.12201214437662014,0.05266080913840219,0.8058121302464436,0.18503806778180518,0.04958194365827173
11.0,463.4093047976494,226.46146470308304,236.94784009456635,199.87158209085464,194.23190259933472,14.794549524784088,37.768083572387695,16.74318701028824,105.43579071760178,97.35953098535538,7.384434163570404,9.410115242004395,6.871593594551086,33.76965057849884,24.128404557704926,26.666926205158234,22.025679886341095,21.871592700481415,18.25602751970291,14.48715853691101,43.333853006362915,43.410896599292755,47.025678396224976,30.461476385593414,22.358752071857452,29.25602686405182,20.84591156244278,26.230345845222473,39.28092408180237,19.641245424747467,13.102724015712738,9.128405451774597,11.974318087100983,9.974318206310272,7.871593534946442,9.974318206310272,23.615563988685608,19.718289017677307,20.97431755065918,18.56420189142227,10.43579638004303,14.35875254869461,11.974318087100983,9.384434044361115,15.768868267536163,421.6396546959877,57.92451971769333,114.69338554143906,127.07546925544739,79.25445711612701,38.281707525253296,4.410115540027618,202.30737894773483,32.02646267414093,53.33385241031647,66.99921262264252,31.02489596605301,17.948636531829834,0.9743187427520752,199.18053990602493,172.15564370155334,20.17898380756378,112.71828347444534,93.5649808049202,14.25602775812149,179.66378355026245,71.8708063364029,36.99921441078186,28.641244888305664,13.538520991802216,26.76886761188507,16.35875242948532,208.13074374198914,39.128403663635254,87.25445663928986,39.46069246530533,79.33228409290314,40.204663813114166,34.101939380168915,35.28170770406723,9.948637008666992,17.845911741256714,17.871592938899994,4.4871591329574585,14.28170895576477,27.306605994701385,5.897274851799011,31.84669429063797,0.0,0.0,79.33228409290314,194.43421864509583,0.0,1.4871593117713928,0.0,0.0,14382.103434324265,114.17506128549576,76.33620119094849,6.9229559898376465,197.4342184662819,463.4093047976494,69.0497915148735,49.51205426454544,35.05136030912399,33.84669417142868,6.025680840015411,3.948637366294861,24.66614294052124,3.948637366294861,3.948637366294861,2.487159252166748,1.4614781141281128,0.0,2.487159252166748,0.0,0.0,0.0,0.0,0.0,1.4614781141281128,0.0,0.0,1.0256811380386353,0.0,0.0,0.0,0.0,2.487159252166748,0.0,0.0,0.0,0.0,0.0,2.487159252166748,200.30581229925156,2.487159252166748,0.0,0.0,0.0,0.12499645371382095,0.48868562274978244,0.036130450633914776,0.864319595592912,1.4956869677061424,0.17119268705134025,0.061805502375080805,0.600513156738669,0.08476507414747451,0.03126212267843202
