SEZIONE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P64,P65,P66,P128,P129,P130,P131,P132,P135,P136,P137,P138,P139,P140,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,ST9,ST10,ST11,ST12,ST13,ST14,ST15,A2,A3,A5,A6,A7,A44,A46,A47,A48,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,education,male_share,marital_status,employment,home_ownership,foreigners,citizenship,student,children,age_over75,under_35,male_not_educated,commuter,family_rent,rent_ownership_ratio,foreigners_african,unipersonal_family,large_family,degraded_building,new_building
114.0,933.9175378261134,426.32411687931744,507.59342094679596,336.8065600807313,463.88567657163367,20.95857092924416,87.58566028927453,24.68106995522976,164.55737136112293,233.18917366326787,7.545302259735763,10.067500250414014,10.964769344776869,41.69196949712932,45.34952856937889,37.923633949190844,41.62868077575695,34.83284319128143,36.21271240990609,40.74417078489205,70.32899090647697,94.4878725486924,76.27445131225977,80.0831034136936,59.046249396167696,65.81333600915968,50.406992463395,58.25022640347015,100.84277619526256,17.59632176440209,23.130832830735017,15.502066318236757,17.36562521092128,19.097649256989826,15.116102635860443,21.700720073306,30.23178784456104,42.87792854133295,35.996623684302904,41.05886137858033,28.139436339959502,36.64325855113566,18.04490175191313,29.745850683713797,34.076150013366714,880.6756792456727,76.98533628910081,301.99657392984955,276.522680284339,164.32036930083996,58.32697061478393,2.5237488267594017,403.28658166888636,26.744073114648927,153.5720395174576,137.72670009132707,60.9700758276158,22.980884715914726,1.2928084019222297,418.7541550369351,391.8043591454043,21.772488561458886,223.2284073922201,216.68039731768658,4.58838498685509,390.19825077347923,146.86648857372347,92.91645358747337,46.934717749245465,19.403648319654167,33.8726918726461,17.288355747354217,482.8418124727323,16.22909693606198,216.4743875641143,107.37160988012329,36.3224028282566,12.374400260159746,15.553778550529387,19.811451652029064,0.9571726256981492,4.536949892179109,7.837450367980637,0.0,18.25981121166842,3.3543017506599426,12.694900082657114,2.0133897832711227,0.0,0.0,36.3224028282566,423.06678441143595,17.999686294409912,0.1700567752122879,17.995663256559055,0.004023037850856781,35498.23659565882,39.67712867783848,363.96553806227166,23.508556271903217,427.15122301201336,933.9062155658612,141.94564603967592,128.75701601424953,102.27036912273616,43.926389397413004,9.580942087806761,0.6708603501319885,4.025162100791931,41.03423630591715,37.509118758840486,35.47365636698669,2.035462391853798,17.38317840587115,18.09047796111554,0.0,16.36249952064827,1.0150383816217072,0.009663541452027857,13.175404126755893,4.911050796508789,0.0,0.0,0.0,0.0,6.161261098459363,9.985104389372282,1.230457466619555,18.09683341253549,6.553080363722984,10.822933857853059,0.0008087328751571476,0.0063554514199495316,5.878462135791779,12.21201582532376,416.8837208439945,5.8824485943769105,24.504370118374936,5.083659928524867,0.0031777257099747658,0.08243269150753946,0.4564901071155331,0.02642746169290285,0.935642917049614,0.10901342168018675,0.03889251604890569,0.03889251604890569,0.05025574084248995,0.6337396394304883,0.10797824444971342,0.0436271610015297,0.21275623154208112,0.01737744102529498,0.09288777964407839,0.10901342168018675,0.003591646601334605,0.33230771303605466,0.02400040520930552,0.14339761319244418,0.0
115.0,843.6135064968971,388.52901187405485,455.0844946228423,289.5724081657524,419.68671840962855,26.772427466948045,84.68218280519295,22.89976964937523,148.9094532630969,209.11374870430342,8.885853384621441,14.293271346267773,7.326685175765306,31.176330372225493,35.700368907503275,36.22820637223316,34.13605368473509,29.417412918167088,25.74270710257099,41.19126635844401,58.33791318933339,79.28651800763441,66.37654146340469,52.53675599398525,46.794253856193734,49.46187931186813,62.6614695624678,61.839452585417575,132.72637681071308,14.117034493945539,14.244329872874289,20.684301512410457,15.666366228935658,15.34125428773251,11.747152160853148,15.68303746028954,26.06322632568748,42.09201276452643,27.93310803869673,27.09458496515856,21.170272890478373,22.09994159222083,26.450276739202593,28.08984201434788,60.05227052669483,806.9963885898819,53.75713474966017,248.63146192943987,260.02007164405256,188.7236084959559,52.00528765923349,3.8588241115400024,371.9484775801783,22.778269209527934,116.93734972015034,136.52110804948688,75.57075595883742,17.824738855246608,2.316255786929105,336.4224192064108,307.5836890597565,23.217956712946602,178.34814641263569,169.54406699129396,7.6261633928048695,404.08618163852447,161.13519958218887,102.96255977475312,41.07240948943064,17.55375013500452,23.913756480705104,9.592592628698753,390.57041843345775,11.264784137037111,236.1374558936356,131.66239935295243,28.692522337296396,11.47305161730037,10.514020265829458,15.561606082883372,2.6168959885835648,5.075961183945765,5.43009215425991,0.966998279094696,21.456142482442374,0.6441989778541028,3.6232722130662296,2.9689086639336892,0.0,0.0,28.692522337296396,397.5956989301695,10.745458043725705,1.955299787223339,10.745458043725705,0.0,31155.506794449506,57.64935825505802,323.63083099724685,23.978583852760494,405.25877310506536,843.6122468771341,139.3293643147557,146.82587689357825,74.15545913508953,36.58133208087651,8.361021038144827,0.005719642620533705,0.03431785572320223,40.911371000140946,40.14931260424129,37.76772892438822,2.3815836798530654,25.65745985425093,12.110269070137292,0.0,24.67533854932384,0.004805446469902108,2.7024753428731287,7.376391810376504,3.0087177753448486,0.0,0.0,0.0,0.0,8.685703337192535,13.681843115228958,1.707313428284806,13.692869043681924,8.324553906330891,15.420906669566307,2.2413030321316114,0.16465513083369387,2.3980641753935856,9.218246010132134,408.29990218129416,3.477318560822141,30.99454302058706,3.2958673429790224,0.0,0.06372246809191869,0.460553332636198,0.027144858958537143,0.9142782154213083,0.17813308477877512,0.034011454435387146,0.034011454435387146,0.04868628723120344,0.70610498821736,0.15733078689299204,0.04882717742333292,0.25140880554299705,0.013353015391863624,0.1422532023510621,0.17813308477877512,0.000763618615506925,0.3438034499468661,0.020645427652706834,0.08726676019035767,0.0
116.0,1079.9807388603222,502.21335993599496,577.7673789243272,374.449134495575,529.8423359890003,33.970059622079134,114.91119315009564,26.80801560357213,190.1529418907303,264.0563347322168,15.039623418822885,24.277768805623055,8.686691088601947,35.58433214947581,28.84695402678335,44.17627745194477,37.14339371275855,55.65093434488517,46.94018558971584,67.31276464028633,67.29864795692265,81.02362738063675,74.70270631794119,76.18337955512106,68.23023070488125,72.3021784555167,75.81828757282346,80.1749499491998,168.59188905142946,16.294831113889813,14.185107678902568,18.783848036808195,15.647439676977228,31.92761280553532,24.780532410368323,30.246702015923802,35.057997576892376,41.24661034232122,39.510037726315204,32.323960445821285,29.3293375056237,36.55246330052614,32.23179759643972,38.027013376151444,66.06806832749862,1039.1869214167527,75.47823057768983,330.51986626847065,306.1629511832143,255.54713330927189,57.61766006590915,13.861080012196908,481.63745353376726,33.861700456385734,162.3333066343912,162.25556648979546,97.64760661488981,19.427755382843316,6.11151795546175,443.170060706645,404.6843830080179,30.91040721628815,244.23360545313335,226.0761646212486,14.59832393284887,528.2031145254732,208.71596765326103,107.61214563302929,53.521112479269505,20.24739794433117,40.12386265565874,22.174945041362662,481.88185139684356,16.152537471614778,326.9459937575157,162.66474963456858,55.1464959193836,26.05216687556822,28.607949383876985,24.95490483226604,1.5836417032405734,15.62861328345025,9.321952999162022,1.101600592955947,22.39477493407321,9.51511823758483,23.137361492146738,0.0992412555788178,0.0,0.0,55.1464959193836,514.4110161486315,21.17832958357758,0.06600351631641388,20.3427278365416,0.8356017470359802,40960.43860913941,79.18157312419498,415.91774427943164,25.93804449494928,521.0373618985759,1077.4706298837555,196.82383623719215,162.8996347071079,103.47563917562366,47.679189188202145,7.662970092147589,2.4960924983024597,15.388999491930008,42.96522854201612,42.95317191199865,32.43940016938723,10.513771742611425,17.924239731713897,13.541374858468771,0.9737855792045593,11.108701375313103,1.8189191881392617,7.351129030401353,11.281541930511594,0.8791086450219154,0.0,0.0,0.0,0.0,0.09681791253387928,6.7653415748500265,6.454575921205105,19.122664760798216,3.0729981398035306,3.9635348141018767,9.482204430532875,2.849710000678897,3.5483496002852917,9.522603183984756,547.2341479672759,8.971224768814864,19.427432022581343,4.040743377991021,0.0,0.06988849695351067,0.465020663670325,0.02482267936728389,0.91315821823058,0.19037796346336538,0.05106248096385346,0.05106248096385346,0.04955746945612109,0.6903986110199966,0.156106385035478,0.062327745503424334,0.24065537814957225,0.014956319951280024,0.15196908881096383,0.19037796346336538,0.00881045179345134,0.37775378625440204,0.0194977622207975,0.12456282659024732,0.0
117.0,549.6187068904037,272.1543700224356,277.4643368679681,248.8644550428653,223.7655118021794,21.899255895928945,44.112293450089055,10.977190699341008,134.30019035831356,114.73948237979494,6.826098465870018,12.19695261547895,4.091646202978154,27.81714287809882,24.32613572764967,27.833451777412847,21.631012806567014,24.19845977101795,26.54550634442421,42.054123144036566,44.079586492567614,37.42560642534954,50.21259359612304,46.589019524355535,30.301455157983582,33.46492601278442,30.45044798651361,24.334419128717855,58.35482011680142,14.122832336484862,11.03430625503097,12.0234810515758,8.806985114584677,11.890623413601134,13.649137675820384,23.365994097206567,25.889533612149535,18.74377353687305,22.997155692799424,24.405452093822532,16.55097771776491,16.47819626726414,17.110198667702207,13.153010620357236,21.93271186939819,517.0467845738822,28.53263085358776,151.6497110368946,171.58690343374474,128.52758791444649,27.67284887524147,9.077102459967136,255.02970302878384,16.4781387092371,74.9977577099562,92.75643183875945,55.665233643849206,11.086095521386596,4.046045605595282,247.716733247893,219.12074921544263,19.788092815491837,142.52174089343316,130.64205042039976,8.849096120153263,221.92524325934937,92.45200948591082,56.15992793079931,26.682424111349974,10.809206760095549,23.9079708665231,11.878195164288627,264.5934713253082,13.833289404348761,115.17492035067698,67.78271406348358,35.249356706408435,16.873194615749526,19.833944864898513,13.75963201624836,1.6557798252615612,7.993250982151949,8.879943633597577,0.0,18.63773615815444,2.9868477319541853,13.618454327210202,0.0063184890896081924,0.0,0.0,35.249356706408435,234.56281450148526,60.65170579367987,1.0178299751132727,60.65170579367987,0.0,19826.461729046852,28.62838281151926,191.4482877118062,26.233579882748018,246.31025040607346,549.5302480431492,90.88580480775272,61.82972634676116,51.24661552759062,33.37750856186176,6.08846126098797,2.882133901119232,17.292803406715393,201.6561965594301,165.26034059345693,139.22972558654874,26.030615006908192,117.16653023004619,13.053927829991153,9.009267526511394,88.26224665255722,29.147661909235467,12.989923972083488,5.856154714652803,1.9927041377304704,0.0,0.9810342002892867,0.0,0.0,14.686528927457402,58.27358002798428,57.232663760034484,9.036952871072572,83.43575254760071,26.22656893299427,19.55550642052549,6.975087283928588,1.9412537095486186,1.0955566919510602,282.11799409539526,24.44487425465195,83.1856787815268,27.606608149711974,3.9925644006580114,0.051913500206384515,0.4951694085563655,0.019972374596649068,0.8845617586768593,0.1495358519717584,0.06413420115526983,0.06413420115526983,0.04854715419406305,0.6200128939122229,0.10617327864795115,0.07651508694448847,0.2700447849061378,0.025168883866078413,0.11622895419220988,0.1495358519717584,0.005434399692930713,0.36898912918937,0.036419901921735075,0.2269570841804693,0.007046154807505175
118.0,797.5002801364608,381.1364229360115,416.3638572004493,261.2748637893674,416.12929883174365,21.90298817389703,72.29895455774385,25.894174783708877,145.58967795622812,205.40979405044345,8.241229875169665,13.247280552768643,8.648440501401637,30.852177856548224,34.410209500507335,46.7648454471273,38.16642067106295,21.40793954788387,22.530353147179994,34.24591088548914,42.603117347494845,69.11677818620956,56.050208899148856,44.68038369883652,70.16248073622046,62.11736641373864,64.57681913365741,78.03880154823855,81.77646711711714,16.400144490675302,18.570278357205098,24.34567793615497,25.361553020153224,9.768963953789353,11.345901555694581,14.036138750612736,16.726699004884722,37.38342487370028,25.036211994753103,20.781640264074667,32.909903077619674,26.877817601223796,27.29535198636222,41.68045546493158,32.616260604176205,762.5096124865449,34.61968269281715,225.3855674746228,251.33101394217374,178.2210952156347,63.657193736908084,9.295059424388455,363.6732775081873,11.927895279652148,106.30045240497202,135.35749706040951,76.4273405371714,28.58149302228412,5.078599203698104,300.16030252846394,278.6516663111033,11.45337466062847,156.8447909925453,149.62611100109643,5.1842615848108835,385.312744803814,164.97553115943083,79.40373456808084,36.368155371772446,20.527792886314273,28.8164028549254,16.386425608776335,359.5676056968259,12.65213273889458,240.7244520090353,127.9984140652632,17.15078560957045,6.4653873134739115,5.464447508828016,10.625420424366894,1.0609176763755386,3.2004871321332757,3.2648574855811603,4.2695759475464e-05,3.574856864652247,9.396130502431333,4.167156427327427,0.012641815159440739,0.0,0.0,17.15078560957045,344.9588264060476,23.47366183153281,0.0,23.47366183153281,0.0,34473.11865000731,119.9288049712195,214.03633271523722,14.002257548621856,347.9673952350786,797.5002801364608,91.84895722638612,133.50275122485618,70.00609081811126,38.45696933325962,11.12027967152244,3.0323469609429594,19.198272315377835,92.8988007771186,67.18446721405053,60.22378585373008,6.96068136032045,50.9936799191164,8.701429101849499,0.5286768327641767,46.983174584176595,4.475941569544375,0.1259679811919341,2.508321251410962,6.129953076804668,0.0,0.0003419990825932473,0.0,8.5391518950928e-05,2.4555680647026747,14.62978077034495,24.812283045303047,18.326153973379405,16.24171979420862,16.608368901626818,13.130265503805276,4.5602059948469105,2.5430154928217235,7.140210166420729,370.080263813099,18.02632149971032,33.913726379305444,7.2229056898577255,1.0608322848565876,0.0434102451812222,0.4779138420751338,0.03246917327637566,0.9283428353577137,0.560319845933717,0.021505679730464505,0.021505679730464505,0.04560268664175198,0.6476230576114753,0.10254098857886836,0.04294156596362486,0.2655608316041497,0.01586473767348353,0.3446552941840957,0.560319845933717,0.011781977682595366,0.2639585158958216,0.04067227799577089,0.13754927321961516,7.0967076460820675e-06
119.0,1013.3681033514836,510.4812331020803,502.8868702494033,378.7208072702606,502.8203352554542,24.44393889323692,81.022239361424,26.360782571107848,220.68438962852088,251.63044711650582,10.017261473105464,18.791629105056927,9.357505778891209,42.22886879614089,53.20795006628032,38.70166442083291,47.55426615620672,44.79782749731385,50.84518515322998,36.80205453252711,74.69441860974484,92.96563810000953,92.52668050778448,65.2179012883048,80.98791143600101,54.208229677940835,73.54720149204513,57.76792937015125,107.31437624696991,25.592784996901173,27.486945343349362,18.77287560028344,30.966634629010514,25.594631701424078,31.038295173770166,18.010636159044225,31.482537503041385,47.97000731170556,44.297737764165504,32.216461241216166,35.58533991071454,28.020234749441443,40.68090515795484,27.793441526220704,44.9717643338372,964.007507980506,64.33397645217337,336.2396548010861,308.44921288299975,178.17534846807393,62.93171590771817,13.877599468454719,481.9317960793778,27.67188316465763,170.79248831894802,168.39267941273283,76.6672955085669,30.49700590330758,7.910443771164864,443.8114744833556,407.137611143361,28.696925114629266,239.23117922226083,227.32447017135564,9.900918101069692,435.41814558487386,199.39744793928548,89.03688309422432,47.540632384734636,26.926384890815825,54.65693310122151,32.9080807944556,468.24665164818316,18.402734388313547,244.18369700469339,137.62250364693318,54.26842315567774,24.648099670404918,24.6485815065098,27.434219355593086,2.185622293574852,13.852631523812306,10.795352982000622,0.0001151645919890143,17.833748784061754,11.660264619662485,21.79736144884373,2.9770483031097683,0.0,0.0,54.26842315567774,430.7841370919532,34.670786741648044,0.0,34.666360348921444,0.00442639272660017,38584.13090721515,53.98122710181633,352.21879210621137,28.82837609789567,435.02839530592337,999.3537745159515,131.4994990861146,132.79661534959314,96.52541596301307,60.339115379494615,12.8706915328803,0.9970579948276281,6.974877659231424,193.08231192710355,129.03204112678668,91.00567209987503,38.02636902691165,67.1247934382177,21.44757707127428,2.433301590383053,52.20062884872323,9.18558237934485,9.976540740259225,10.714624454376462,5.905674419402203,2.004277710337192,0.004528304561972618,0.0,1.0138152428698959,9.830003807786852,29.94202890450697,27.450314640409488,23.78332474717172,35.77883640710934,23.12871237997615,12.163914093318454,6.552825637663773,4.438183847385517,8.943199734421796,448.84128431032605,43.51220273194485,35.675278350134704,7.8823663255461724,3.935824692249298,0.063485298421574,0.5037470899407434,0.026013037596037986,0.917366121768963,0.1532604969173204,0.05355252743420414,0.05355252743420414,0.04691348802819514,0.6075376165959185,0.10589871132913314,0.036316570859900484,0.24182720386680795,0.018159970032065056,0.12408667499475595,0.1532604969173204,0.011506445270083815,0.3022779673810504,0.03187780309824549,0.1298621365580981,0.011189890958821532
120.0,1319.4149205273134,657.3226053332619,662.0923151940515,514.5364033154328,595.736201407417,44.03124731648131,129.66608839275432,35.44498009522795,286.5990953568253,303.7749889337574,19.866500773030566,29.091281559783965,17.990738709864672,76.59254339884501,44.75077318190597,50.358022748841904,51.7104462296702,62.747159399150405,51.67798380393651,88.44351163154352,102.57404893048806,107.40393219320686,86.17327393611777,89.32934523464064,87.68181589685264,110.70790546247736,68.3231627237983,72.49594771888223,168.445048036956,38.78945948576438,26.264231147360988,29.10039094038075,31.075432741519762,31.660394683975028,29.12782000412699,46.80128514789976,46.54641744244145,60.74932642135536,44.58705931046279,49.912054438347695,31.76748063537525,56.11598745381343,39.35066431737505,32.59465883622761,62.87994232683559,1235.0716195049754,92.15412228222704,407.2645376525761,381.9955361230823,264.58774035048555,70.47139492974384,18.598288166860584,614.9791164718044,39.77632915167487,221.62383126508212,200.11033178129583,105.89373971533496,37.89989974073251,9.674984817684162,561.6546941979032,513.9088978185027,30.610349860682618,314.8246453536558,296.3077612746856,11.846472451696172,586.0588869998173,248.34387840609998,146.77619009307818,57.608445705176564,34.796958403341705,75.53193792424281,44.39414460613625,611.1660908589838,9.463615890708752,306.1423132773198,163.97638875458506,132.0871474581072,59.08906097151339,59.75324753689347,65.50702840130543,6.826871519908309,26.19612003082875,31.655790545861237,1.2371503948234022,45.230918599350844,9.085746931144968,60.83822788391262,16.932254043698777,0.0,0.0,132.0871474581072,592.8171063067275,69.65249079366913,0.0,68.4676983137033,1.1847924799658358,56040.07174718479,94.41253845806932,473.11133729387075,38.438937415136024,605.9628131670761,1316.480162176711,220.96048055027495,178.1840808223933,115.89581801509485,68.16317332035396,18.966049792332342,3.793210666626692,23.981123693287373,210.98793421906885,79.30270083877258,60.89760022854898,18.4051006102236,35.99608807155164,24.901217492995784,0.000294664001557976,24.134669278602814,17.334628634067485,18.83979645126965,0.3988478039391339,0.0,0.0,0.0,0.0,0.189658060669899,3.9646860585780814,11.559663437947165,11.790433760324959,33.582816971698776,17.73239450060646,2.607117895357078,13.906568953825627,5.805802677059546,6.495071010780521,14.35064519091975,624.1917127786437,4.201175032358151,39.16157820192166,16.601063722861,0.9337832714081742,0.06984468710221725,0.49819249055525183,0.026864164974776936,0.9149908353430821,0.199556702652901,0.10011039393530403,0.10011039393530403,0.043662114782022435,0.6586948121230932,0.12766647202203515,0.06703237189116859,0.23192406477738944,0.007172585168982742,0.155805829015514,0.199556702652901,0.006886193865015401,0.36464363117502346,0.03755884018692059,0.2879398683767638,0.0031143765921499596
121.0,1153.6876795208082,554.9320081402548,598.7556713805534,478.6283103148453,483.5215544900857,37.94623589422554,122.35095111979172,31.24062770185992,251.96741068176925,241.90963186556473,21.576123553793877,31.632918322924525,7.845923716202378,59.58665887499228,39.41738713113591,47.393925070762634,51.53448340995237,75.79245647601783,64.2596602877602,79.07829880528152,82.85686570545658,82.64058246836066,87.68433915497735,100.08213146263734,69.43749652896076,75.03499463805929,46.48357398621738,69.16733493981883,123.23749058041722,34.63115701824427,17.95361691247672,26.625513719394803,29.83103990368545,35.1300026900135,30.408977534621954,39.71617653220892,47.43191953422502,39.55502401571721,42.760573354084045,48.30201902799308,35.64785953843966,31.596774879377335,21.12531256210059,28.4157628393732,45.800278078299016,1086.1032656156458,45.13637639814988,266.05771808326244,407.53243185346946,258.9629110726528,85.99386799708009,22.41996021103114,515.8251723931171,21.518888733815402,119.8620217544958,216.17367631103843,110.30188434943557,37.30609266413376,10.662608580198139,507.4024869785644,438.33835259778425,48.92817356577143,285.1434869118966,257.40454379981384,21.494360122364014,499.8872214653529,190.57823357824236,129.02428793674335,49.274928397033364,24.447650347370654,76.38390489062294,41.0493754055351,509.9267394528724,25.355264357756823,245.20410024095327,124.03670404059812,305.23761509684846,147.59191075572744,152.5144821512513,129.35482653975487,23.368306405842304,79.08560797572136,61.037636978551745,7.4686658014543355,38.16402186779305,43.35730668250471,157.50748992478475,66.20879662176594,0.0,0.0,305.23761509684846,515.6015149652958,38.56731168460101,0.0,38.18603445123881,0.3812772333621979,45444.047988911625,146.9332042541355,363.2114331778139,33.76782121323049,543.9124586451799,1151.7812933539972,222.7097490169108,148.95230439445004,91.923875735607,58.892210338730365,12.242902169004083,9.191416990477592,58.611956141423434,45.49166134512052,43.54204298602417,35.89535078918561,7.646692196838558,23.229629169683903,12.66572161950171,0.0,17.10617285501212,13.966560258995742,3.0706954426132143,1.3706449992023408,0.0,0.0,0.0,0.0,0.3812772333621979,0.0,4.503653211053461,3.5202309316955507,27.871466646436602,2.740565001964569,2.1443654424510896,2.7757434654049575,5.548156995791942,9.014519220218062,13.672000663354993,581.6730513316579,1.5251089334487915,27.46332214679569,6.906919708941132,0.0,0.03912356628173196,0.48100713736559053,0.027078929814727606,0.8638868823997352,0.4045390393374617,0.2645756043989574,0.2645756043989574,0.04271080403450268,0.6833122637733396,0.10682049636831063,0.06854393975857245,0.28298435222613955,0.021977580941393342,0.2701412735059026,0.4045390393374617,0.0375814940664994,0.40945881175741744,0.03940766352892885,0.19241822567790637,0.010621911333349257
122.0,527.0327670520637,253.6255914545618,273.4071755975019,211.50420023477636,234.06457857671194,17.390592850046232,50.426605325425044,13.646790065104142,116.40938882390037,119.32411852409132,6.752319015096873,6.443647003965452,4.696118087507784,23.88092241436243,22.17830123519525,24.179548309650272,21.984922724077478,21.218582404777408,24.337784307310358,34.27995214168914,41.963870133738965,37.79093965818174,40.25544883799739,41.8118264421355,43.562843506922945,35.54921025666408,25.349046308081597,28.95105667412281,59.738511697156355,12.864893092075363,14.613310851389542,13.327013058355078,10.532895395997912,11.198753061937168,12.295090314699337,19.376465663779527,18.120424827560782,21.810705098789185,16.17728051939048,20.516262487974018,21.684933569282293,19.30511960037984,12.104950972134247,12.518044519703835,17.179448421113193,497.5406690102536,37.59524957719259,148.35324874217622,158.33155532670207,112.53636788576841,34.17451764643192,6.549729831982404,236.55677998089232,12.938145415624604,76.61070544202812,82.62685833778232,46.617385814664885,15.476855213753879,2.286829757038504,225.84691517613828,195.7253039565403,23.22622346272692,122.6308478738647,110.66021757712588,9.3696747883223,230.94707991671748,90.18952657887712,63.104643502505496,26.374942891532555,10.912070286925882,25.0096765269991,12.802190505899489,244.90001135435887,6.608619930455461,116.45781699568033,63.20116255269386,59.96737033361569,27.14869662350975,27.596435892395675,30.412036978174,1.9588974630460143,11.969167499337345,14.628417407395318,0.5511117167770863,25.65357522247359,3.6935083991847932,27.885780033189803,2.7345066787675023,0.0,0.0,59.96737033361569,236.3793103529606,26.80244685197249,0.3353656232357025,26.60458860779181,0.19785824418067932,20703.949910288677,59.43420865992084,166.4225937356241,13.912441527703777,239.76924392324872,525.0216069465969,84.19393038493581,72.12613126961514,47.45045619737357,27.64108782610856,6.6839935895986855,1.673644655616954,10.239726177882403,28.513137734960765,26.92440084903501,24.2354303735774,2.6889704754576087,7.868447192478925,16.366983181098476,0.0,4.887741461396217,15.403757279738784,3.548215144081041,0.19785824418067932,0.0,0.0,0.0,0.0,0.19785824418067932,0.0,3.022679030895233,2.719120666384697,18.49363067629747,1.9805504083633423,2.5676449239254,3.8113411515951157,5.1245414316654205,4.089248794596642,6.6621036634314805,269.44428426306695,5.023299142718315,15.884783591376618,3.26305367378518,0.06429396569728851,0.07133379920091133,0.4812330604664416,0.025893627338271403,0.8666281928353722,0.3571282439831273,0.11378300189766327,0.11378300189766327,0.05004421838714075,0.6519604395323937,0.11334876203485655,0.06504330334797331,0.2452299975111028,0.012539296118950074,0.24788086948693894,0.3571282439831273,0.0070081190963595715,0.3511456640864526,0.03485700713095195,0.13729269867268784,0.008164007864964249
123.0,1098.3792092599615,535.5871014923323,562.7921077676292,427.510326424439,491.8386266126181,40.20141070894897,105.49554536506184,33.33330014889361,222.69232604213175,250.887750885071,21.396342856111005,23.348483652429422,17.262198056589114,48.12140300817555,41.25703660128056,47.11796949952259,39.84228517173324,49.225323023303645,52.19386573997326,61.14039253417286,91.67438618207234,83.3764169474307,87.72173474423471,74.50550477730576,78.38313433312578,78.64377517209505,69.10844681187882,59.65042502776487,136.41710968589177,21.20133525453275,17.929218793287873,28.427032944367966,20.950509799295105,26.38003684830619,23.32277526773396,35.11282643748564,40.66744633097551,43.70903446350712,46.36873194895452,38.512144408974564,42.21194568203646,31.205264884600183,36.55543806331116,31.173644630092895,51.859715734870406,1044.6263710141939,53.35652013029903,333.50047891947906,341.20437679364113,238.62508808940765,70.21946664497955,7.720440436387435,511.6473410833278,28.000099445984233,173.2316411996144,173.82040719795623,108.16707276395755,25.82537755960948,2.602742916205898,490.6167573260318,441.64185416002874,38.84174775201245,275.38824666675646,259.86692787648644,12.70490631670691,471.266042824951,192.64126783338725,115.536896685604,53.162454826087924,24.868702732754173,35.89879291073885,16.120220047450857,555.9018591955828,7.322993961337488,266.6678984025202,148.97157933426206,74.14569089745055,28.778139962552814,34.368491578585235,33.39751582429744,6.379683494567871,11.010184487997321,15.476639710366726,2.2913157641887665,35.999291060492396,0.9675838456023484,35.569805261678994,1.609010729676811,0.0,0.0,74.14569089745055,495.17171779388445,49.36522990238154,0.40401309728622437,49.36522990238154,0.0,39345.638063393504,112.49182378209662,364.69947854283964,27.64761465866468,504.83891698360094,1098.3788936586352,177.20338720985455,140.95397753929137,115.97625931561925,63.15161905728746,6.589745975099504,0.9639278864488006,5.783567318692803,21.559088969050208,20.594865440041758,20.49942461581668,0.09544082422507927,1.39690841929405,19.10251619652263,0.0,0.30311819454072975,6.669707312248647,10.701838731620228,2.824760377407074,0.0,0.0,0.0,0.0,0.0,0.0,0.3021713905618526,0.1899348444712814,20.007318380783545,0.009186864248476923,0.20641496501048096,0.1978593034145888,0.41986201517283916,2.3097039597050752,17.356397508265218,562.6303004666988,0.6352026732929517,17.92969514071592,1.934526801807806,0.0,0.04857750372592017,0.4876158406650712,0.030347715859764035,0.9001768642536244,0.3084507393088655,0.06750463799055936,0.06750463799055936,0.04840082038871293,0.6302156074855079,0.12419855413851423,0.05566419322099742,0.25673053312061894,0.006667090836753358,0.2228271632746387,0.3084507393088655,0.0008809196654899021,0.35100976023924635,0.014962542718935585,0.09436980979042646,0.0
