SEZIONE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15,P16,P17,P18,P19,P20,P21,P22,P23,P24,P25,P26,P27,P28,P29,P30,P31,P32,P33,P34,P35,P36,P37,P38,P39,P40,P41,P42,P43,P44,P45,P46,P47,P48,P49,P50,P51,P52,P53,P54,P55,P56,P57,P58,P59,P60,P61,P62,P64,P65,P66,P128,P129,P130,P131,P132,P135,P136,P137,P138,P139,P140,ST1,ST2,ST3,ST4,ST5,ST6,ST7,ST8,ST9,ST10,ST11,ST12,ST13,ST14,ST15,A2,A3,A5,A6,A7,A44,A46,A47,A48,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,education,male_share,marital_status,employment,home_ownership,citizenship,student,children,age_over75,under_35
57,1097.5975240792632,496.5175046105087,601.0800194687545,524.5159858564657,402.82228074136947,30.057524721543814,77.95354340639096,62.24818935349322,237.55353551252665,204.8370764917854,12.790581879882666,18.427116693481366,22.909194032832602,41.4247319445858,40.00296928530224,33.158186866701726,29.506111507302194,48.28398854185616,79.97987935333913,88.27322323174303,81.80100052183116,94.36112154059265,95.68837544207418,71.84400595594707,102.27215291516222,73.45788808595717,62.80811342904053,51.15679476977857,103.57898068804934,17.98698119851906,18.686881871622973,15.832203339734406,13.28936279989648,20.750454093196822,37.74550685365284,42.944519241884336,36.308630575620555,48.28408537789073,43.2432644902583,27.368182026393697,46.16961689277559,36.40935295513009,31.49678480384864,21.95055951292852,38.05111857715565,1048.6568021143594,347.3101748203353,310.90094560917896,200.45108613522098,129.15387814465066,56.995702461028486,3.8450149439449888,474.40429607994884,141.70697428149833,142.68034523204733,104.12679495673729,59.45992933712114,24.98175585761419,1.4484964149305597,565.6703701961997,516.0179857557723,37.121534943389634,276.7989400029237,255.47125432763642,17.3050376575502,417.34126578647374,167.21249819770856,65.78953965213987,70.56276950559914,29.60669231306929,86.63713357169036,44.61990721209804,480.1386543586759,70.49558670449551,194.35182305704438,87.76927292503751,170.81597346764283,72.17996853562181,64.38454840558552,87.12383174233946,19.307593319717853,29.13002899139792,34.142685343165795,8.907254201058095,82.83352499610737,16.688158317214402,28.531893357887384,41.97806825683983,0.7843285395938437,0.0,170.81597346764283,604.2206771304373,20.20052690564262,0.0009898268272081623,20.20052690564262,0.0,50398.39922966078,182.86530800067158,377.57331034279923,67.50379426561994,627.9424126090908,1095.2270527291676,360.87749517485645,141.38738292979178,72.66446293702029,38.63007735740575,9.72194835711889,4.661045852897587,30.451351668449206,168.09597425239917,168.09597425239917,138.97408892379462,29.12188532860455,136.1875813470906,0.37052035331726074,2.4159872233867645,133.30960253571175,3.601997765061242,1.048282627685694,0.29991768740001135,0.0,0.0,0.7135635614395142,0.0,0.0007247464964166284,12.707505873404443,5.20042861069669,27.57958474939369,93.4865696902998,14.901396024419228,17.340694582118886,41.49975415993322,46.798664441037545,14.247202908463805,4.186376807821944,718.6409993419711,8.796417389268754,76.4616098735678,43.012037226868415,10.70402443408966,0.3164276223305823,0.45236755160050146,0.05671312843540813,0.9122238196368573,0.48431735769312706,0.15562714904166214,0.06428838254240034,0.7998581844754611,0.0943688177275529,0.08042403640240753
86,940.4248769973481,429.9448179999705,510.48005899737757,405.81106042793004,400.3133033824765,28.36512892124631,77.33307924261885,28.60230502307641,194.15926861892336,200.89390968201616,10.16639298080085,14.202892349693315,10.52235436853681,36.172756834415935,48.395767666892624,29.426383551462266,35.92253056073244,39.588625444910264,44.450010976283096,61.067026027072956,73.03448248955925,72.1441340132015,74.49519376765736,67.45891345711993,53.88930034021698,67.00977493507037,54.375460257490886,52.79289242367764,130.2016242515846,14.273565375114686,23.035467762642526,15.778549704810331,18.07256375119536,21.619650391456474,17.716949135207557,29.087592813153492,36.14054534453905,35.97317939659257,33.96413946228438,31.060801506327437,22.170400765319158,35.38906050291578,25.980404935919665,20.996786385193957,48.68516076729807,895.6722221634097,240.281381983497,324.97091923351746,175.70228747798924,103.35226192127053,49.2652619878927,2.1001095592427816,411.97089051900195,104.98056108915446,156.30500278180386,88.50928977168016,39.4650437744335,21.394266486518575,1.3167266154113975,435.79543369019177,420.00557797702453,12.309467243655234,223.94445129248422,216.3694812222444,7.314670574369245,390.6345352543855,152.91278386491874,46.31395370807951,64.13265350039194,32.313911074301444,51.17329034969663,26.67154676895595,431.649464302248,68.29280189271375,229.01463769621745,92.79013635957736,105.04859538481531,42.98864572392233,37.84041517897347,56.158636038651906,11.049544167189936,18.67619576256942,20.11635106446991,4.196098896883001,39.35802133933589,11.231195903832429,25.678399204660025,28.580417264537857,0.20056167244911194,0.0,105.04859538481531,438.26178203984523,5.2688231286539065,0.20056167244911194,5.2688231286539065,0.0,42038.4576423371,84.3058739004548,323.0640798245289,48.962726243859436,456.3326799688432,940.3363605061568,190.40127868409138,125.31631021176432,75.93949497341029,53.283967072231974,10.001666234981514,1.38996279236369,8.339777014470371,130.024594183453,130.01387495398578,95.18247184417086,34.831403109814914,81.83477717027759,7.504397286036465,5.843297387856808,27.90977664869291,44.54338824449883,18.770174280269288,2.866954756078968,1.0921777844867506,0.0,1.3014411592848774e-07,0.0,0.0,4.818652583089033,27.277125993962784,32.02934530617358,31.057347960945464,15.606113330066819,16.413217190455953,26.149304357193046,22.673528800587064,10.739485218879935,3.600822946988046,477.19594832193206,17.0975173491766,67.35224519104676,9.832280300075524,0.9004290038719773,0.25550300492973305,0.4571814596958848,0.0304142369291631,0.9637677348303922,0.2609571263578583,0.11170333532671058,0.06819540302374709,0.6918583804197669,0.13844978736345334,0.06493557063489416
87,987.6610624256391,442.48419273073523,545.1768696949039,419.5597414844269,424.1162598588271,23.0637687332528,86.13286476832582,34.788427580806456,199.46002914693236,211.11751954135616,5.98525200131553,15.971094951015402,9.950297090115782,40.24336104908434,41.577190138068545,37.825620586885634,38.80337460514784,41.09408451244235,47.30494872822601,64.09468591060431,77.58147043564895,81.86330568169069,80.68005589192035,62.67443629511763,57.412498674450035,62.400368856833666,60.01213456901314,54.571226489071705,139.5223000014339,18.511228110848606,22.3439885694861,17.164956859160156,18.68514082832553,17.933438514435693,21.261047966119804,27.92999267761479,37.24417632334735,38.16789697144122,41.16363538236328,26.78911967408203,22.80574876081664,31.6149473487676,26.357195091553876,25.518468701902748,48.9932109504698,939.488040468892,257.42521357190344,324.2489561535185,191.26042994128147,115.62929149370393,49.556061310275254,1.3680879982093757,421.56033534448943,118.19196946070224,145.39927733519653,88.83132476968967,44.33643960247355,24.782820486485434,0.01850368994200835,461.24418361601056,445.35685955746885,12.481238504227804,228.27200335478483,222.154752960334,5.046307229076774,406.77070703559,156.19201583645554,43.9825435894345,71.10271559666216,33.702046361537214,45.636909840446606,22.731032025938475,451.2920489609314,68.693181155817,246.04853800904675,98.58326785338068,130.1587573289362,53.39878036837035,47.376678905329754,68.73167064180234,14.050407781804097,21.69198104298266,25.72210883241496,5.984690492972732,38.559491287735,13.831353641842725,26.06776273070136,51.334403319560806,0.3657463490962982,0.0,130.1587573289362,468.7385939004489,7.757478833635105,0.3657463490962982,7.638284877379192,0.11919395625591278,43242.10857003333,88.43462841441942,351.2845661559695,49.77069879568808,489.489893366077,986.6354394021291,213.8822690786037,138.25563010460246,72.51096223009154,51.619170035519346,9.959021064372791,3.262840852887166,22.43723796010454,125.77021486303784,125.77018273436988,94.50711634446998,31.263066389899905,81.62309020583416,5.9437054978334345,6.940320640802383,42.14179563933794,31.877897890230088,19.065557348018046,1.4205809700251848,0.001284496858716011,0.0,0.0,0.0,0.0,6.8348452372374595,20.640609401620168,32.330983377618395,34.700678327993955,13.09183746340932,15.02069012242282,26.603629280762107,22.164487302517955,13.257682825533266,4.36878934982451,516.2797979433126,20.35302018201037,63.03706561335275,8.116389469585556,3.0006410795213014,0.260641249681021,0.4480121871404137,0.03522304250343541,0.9655555026537352,0.2517464099893152,0.13178484227096462,0.07199100815216707,0.7193976912611171,0.14126536451561136,0.06489542652738726
88,972.3905626856804,438.123916479557,534.2666462061234,397.20375019075345,408.15106627411024,30.914208985854202,102.18410782305273,33.93742941190976,195.2336984180456,199.8284868537594,16.03324730973145,16.855751929296275,10.172731968724293,41.953440811477776,36.52197739616258,37.85650460001307,44.8230848901876,52.39111641799718,33.02273618821255,42.324665023905254,70.93291494640926,61.97009301564958,70.36120848791961,73.41958967342089,63.27326929378887,70.37135383754776,64.25577328523104,50.39205381580177,158.52078100195558,22.677769317002458,16.222730255323768,16.756217870134606,21.341095488015526,29.53935693540734,17.679459670406686,20.11243351346093,35.13923690152296,28.81468850510555,32.579962067226916,32.892800637509936,28.894810310548564,30.23717406050855,29.79878041288157,21.449376222672072,53.98802431182958,926.3427188927062,128.61582096108214,281.207974358269,263.03271733583733,185.72533387413932,58.999207293382824,8.761665069995615,413.3347801924465,55.84916266674736,143.0792900468632,128.2602049144698,61.96069581085976,22.18541369866034,2.000013054846022,395.8281266767526,360.12758542991196,28.385911092754213,210.86587547824365,190.77172043657902,16.726521876804327,460.23051320127433,171.60132355885253,74.75246114869151,57.701412016631366,28.291899725139956,90.9118046477297,35.32967912740696,405.4188207018451,55.468377161993885,236.86483538822176,103.79279089253669,89.27732577656661,33.0999423539688,38.798537307253355,40.0775343024643,10.401254166848958,12.565606628608293,18.347696890474253,2.186638834886253,51.627728983964516,18.398244368409905,11.525781346836084,7.725571077356108,0.0,0.0,89.27732577656661,419.753847529666,19.37523577598313,0.0,19.37324924164841,0.001986534334719181,35838.006274644315,182.78944580852658,227.2114918617226,24.84903015481359,434.8499678250628,972.3826165483415,154.77244482960123,134.70544877395423,81.11522565587165,42.95923686385504,12.979661891715295,8.317949810065329,68.11834028922021,82.33067384931655,82.33067384931655,31.958733336456135,50.37194051286042,26.719745319870526,4.122920977736612,1.1160670388489962,8.90107215102762,15.008716324455236,6.307623286223134,1.7413084602994786,1.3114450666762423e-05,0.0,0.0,0.0,0.0,6.4248569256706105,10.219343004875554,6.648703683156782,8.665829722753188,4.762911907894704,8.270201783986522,6.129036543451548,4.186384370749693,2.0775201277592714,6.532678602614396,449.1284427945875,3.2550978116851184,22.11678895127443,5.274184568072087,1.3126620054244995,0.13226765653283748,0.45056372746922474,0.03490102713273641,0.9098079726002013,0.8044903200572681,0.09181220921148017,0.059339749099645483,0.6656960216678928,0.16302171893167222,0.04352640456218255
89,1006.4002843145281,449.53356507769786,556.8667192368302,421.85549131478183,423.03268630080856,25.04206151026301,89.0825445430819,47.38750064559281,197.66886772029102,210.78258447884582,7.195286812260747,15.986764011904597,17.900062054395676,43.681747341761366,41.1927143195644,35.24818653264083,38.035397824365646,37.26489688362926,41.911854457343,53.2639953258913,70.16227148822509,85.57603597198613,83.73344274656847,73.13179358281195,60.82992930826731,74.94425374339335,45.649699070025235,68.20268379268236,153.5713819253724,24.424358979798853,21.331958647817373,18.180029479553923,18.857488454086706,16.964667858323082,15.237034540157765,22.51023233309388,29.678456502966583,39.00799114420079,39.534657650161535,32.109177387552336,27.04787648585625,35.73470046068542,25.124050037236884,24.336351520381868,59.454533595824614,954.0720130924601,240.16651789471507,331.14207781502046,210.14224467845634,124.18596738553606,48.04606646648608,0.38913885224610567,421.1637962528039,108.63569777435623,146.53440156625584,100.20404502796009,44.12078226916492,21.281653851736337,0.3872157633304596,454.8239235826768,439.8854641695507,11.409367041429505,226.4375223077368,221.9661291334778,2.7076335758902133,431.4537125378847,159.1596956627909,53.95774475089274,64.37940379488282,26.079113942570984,58.064996988745406,24.318377093877643,435.3233703246806,72.59521133755334,255.05156700336374,107.29549545492046,103.05035344674252,41.59561878419481,38.702024310827255,55.424410469597206,8.923918666318059,18.9189801577013,18.226383296540007,4.450255329953507,35.34771301783621,10.193685069680214,23.907513827783987,33.601441531442106,0.0,0.0,103.05035344674252,474.5054606036283,1.7317364364862442,0.0,0.8529169708490372,0.878819465637207,42467.144780817674,75.377624346409,366.2962032936048,55.19454121449962,496.8683688545134,1002.8850064519793,219.4839872540906,134.45797856221907,79.0550342304632,46.51869453652762,14.901386141777039,2.451288129435852,16.738250527065247,114.14607005263679,114.14607005263679,74.53488969383761,39.611180358799174,55.31792048201896,13.891355325700715,5.325613886117935,15.933492525480688,21.214990192558616,34.90720460098237,1.6731433123350143,0.8060590624809265,0.0,0.0,0.0,0.0,3.04286616621539,22.27313895896077,19.01444568973966,30.204438878921792,9.084806678118184,6.182112726615742,18.937581222737208,14.898699226789176,20.49936329293996,4.932326546637341,514.4791740002111,15.545862430240959,56.01059438311495,2.974586702650413,0.0038461778312921524,0.23863915942580988,0.44667471987438956,0.047086135987997095,0.9671555108723066,0.2057832531941098,0.10239499635766837,0.06396997774969077,0.7123455385825666,0.1525947322540472,0.052925258623282366
90,894.5235259458423,407.5293701887131,486.9941557571292,360.38835145533085,392.4444022998214,22.070070534944534,84.76735683530569,34.853344820439816,178.30022191256285,195.557338103652,9.009062364697456,13.480676025152206,11.182071782648563,34.39329993724823,39.74650780111551,30.745371907949448,37.069439738988876,38.49518033117056,39.975687585771084,56.14157038927078,50.238378033041954,68.79631085693836,71.93642433732748,66.1565162986517,59.24518556147814,55.71743120998144,63.63961319625378,56.38020444661379,125.84640431404114,19.826047725975513,16.739240735769272,14.055405497550964,18.0533232614398,20.296900488436222,19.263533495366573,27.529475696384907,23.437645457684994,32.007225789129734,34.04416734725237,29.94524748623371,25.757559284567833,26.26764266192913,30.706240370869637,23.821513436734676,45.77820145338774,855.468889452517,252.024369366467,299.81122862547636,161.6516413986683,93.40145955979824,47.58096179366112,0.9992287084460258,386.7761129438877,111.5904895812273,139.80557353049517,80.31492791324854,37.03113751113415,18.033984407782555,0.0,407.128261141479,390.5185778439045,13.394711270928383,207.58276146650314,199.56064043939114,6.909415081143379,382.51008515805006,149.32591476291418,47.377619579434395,65.4766099601984,31.611845433712006,38.403430365026,18.161930710077286,403.3572567626834,62.438412465155125,231.25242525339127,98.16887389868498,89.94194675981998,36.95131950825453,35.36107587814331,47.56963712722063,7.011233754456043,16.424285143613815,17.229260943830013,3.2977734208106995,36.89737869799137,6.402813076972961,26.442178539931774,20.199576444923878,0.0,0.0,89.94194675981998,422.95182003080845,5.748000681400299,0.0,5.748000681400299,0.0,42125.71032818407,69.96301630139351,328.4726853519678,42.474828608334064,440.9105302616954,894.2566063329577,189.91480150818825,119.41168640553951,77.05691815167665,41.527415454387665,10.833688974380493,2.166019767522812,14.069570869207382,106.76640316843987,106.76640316843987,82.4392896965146,24.32711347192526,68.7669647037983,6.906626246869564,6.765698745846748,23.86035157740116,32.5981804728508,22.89237605780363,2.608150616288185,0.4802309721708298,0.0,0.0,0.0,0.0,5.180253021419048,25.72949928045273,23.553574562072754,27.975962832570076,18.210522301495075,11.809811800718307,17.63507054001093,19.11809393018484,12.089508786797523,3.57628233730793,438.2470758780837,15.19788859039545,61.587102226912975,5.654298879206181,0.0,0.28174146577082365,0.4555826184200173,0.03896302758900269,0.9592028240657984,0.21299492901952,0.10054732396749216,0.07319719164564778,0.7015629400598166,0.140685404758891,0.06276142411113042
91,1076.8854596689343,490.2778225392103,586.607637129724,424.5392523147166,489.1160685904324,32.29755167290568,95.71188287809491,35.22070421278477,215.0816279835999,237.21260959655046,14.593155097216368,14.281499363481998,9.108930498361588,36.60745853185654,44.50457467511296,47.42023456469178,40.27978301793337,51.1449789442122,45.568052746355534,57.14954222738743,67.06255131959915,78.73061494529247,87.87642720714211,74.52983943745494,74.51041252911091,64.98152617737651,75.94704274088144,68.29520446062088,162.27721614390612,14.737373746931553,21.556674282997847,24.78001720458269,21.669201381504536,27.958381440490484,24.402596056461334,28.69125374034047,32.76949852705002,34.79148105531931,40.01894965022802,32.47282510995865,35.32547406852245,28.842660304158926,37.46131485328078,27.292595520615578,57.507525596767664,1032.9155493490398,273.8086373433471,359.61714807897806,220.89656624943018,118.0509896054864,56.95723379775882,3.5849742740392685,473.86254958063364,125.7622945792973,165.84642831608653,113.57202938944101,41.61739448085427,26.019377823919058,1.0450249910354614,483.9246813133359,466.6838549785316,15.531461849808693,248.23725550994277,240.53813388571143,6.283898938447237,464.42851058393717,180.96650179475546,53.771345380693674,76.64478889852762,38.41069773957133,46.597782742232084,23.816869094967842,498.43826934322715,65.1512443497777,287.4145935624838,117.45981758832932,97.0562507584691,38.6031314060092,35.488640416413546,50.435321528464556,11.132288813591003,17.407123900949955,16.862650960683823,4.33335654437542,46.84522122889757,3.183925360441208,27.298375241458416,19.72872892767191,0.0,0.0,97.0562507584691,489.27405236661434,3.4872812144458294,0.0,3.316302817314863,0.1709783971309662,47517.01748193428,61.88690048083663,393.0741695687175,58.73533579334617,513.6964058429003,1076.5017122998834,214.70201971009374,144.0829531662166,72.96936947479844,61.437279146164656,15.650817155838013,4.853967189788818,30.722475469112396,130.3051616102457,130.3051616102457,96.30776641517878,33.99739519506693,75.2877049036324,10.934862811118364,10.085198700428009,15.294506259262562,46.92775036767125,27.628235325217247,4.937986399978399,1.5192880630493164,0.0,0.0,0.0,0.0,13.012795832008123,27.99248731508851,23.951350018382072,31.35113324970007,17.129455029964447,16.54995656758547,21.93505596742034,20.28563379123807,15.16255984455347,5.245105214416981,539.5518173351884,15.473823394626379,69.70661070942879,10.244671624153852,0.8826606869697571,0.2542597589046506,0.45527388092874416,0.03270608205965807,0.9643729138013503,0.15744331546572796,0.09012680957574355,0.0711726472025079,0.6984377714062394,0.150691250111033,0.053069285794755595
92,1150.4033012352338,517.3145563868784,633.0887448483554,462.4412384732386,497.8804076419583,24.718132489597338,123.94250004157948,41.42102258886007,232.4058307433006,240.72220401330196,11.205416371114552,19.635156319945963,13.345948939215305,49.780188332100806,49.34894038108905,54.73709990178031,44.72546612238875,40.678509711520746,45.22989892145051,52.76955530025225,80.56075103327748,87.09030030343638,111.31188587939687,85.56544926367496,59.26522628893872,66.83187730285135,62.613949745900754,67.40877739620555,192.4854253509693,25.537711337226938,25.999794186562212,32.240878931716,21.76254608668387,20.115528377937153,21.92341003194815,25.290652081606822,34.13512276021356,38.0167438266908,54.50989148719964,41.154772111451166,27.699601612293918,28.240810421531933,29.82137967320159,27.428564004138025,63.43714945647662,1091.1133286994118,253.36250317962185,384.8252404537525,240.96761762750248,149.4424645949839,61.626466808851546,0.8890360346995294,487.1802270140761,112.97302075174957,182.2768295810274,115.25259042929247,47.174132222549815,29.47022744734204,0.03342658211477101,505.7451468320578,491.4890150938627,11.40259177983171,254.87413202510652,248.5536493356849,5.240468980744481,490.79192578820584,178.66203990626673,59.57550043800438,69.08696195739685,35.52409172663465,67.61674191640486,28.511268285335973,509.99469319461787,84.495321960203,294.51272147639975,113.14225308086316,108.13602048905523,40.78011497576517,39.26606731024003,62.14341338748636,6.7265397913288325,17.269496840424836,23.047566316796292,0.4630518185440451,40.55015001749052,13.970793447457254,29.247609464462585,23.974274344513105,0.39319321513175964,0.0,108.13602048905523,540.7815545015874,17.482932310551405,0.0,17.482932310551405,0.0,47579.699421842786,80.85345895311184,422.62291616788934,55.38174822974179,558.858123350743,1150.3911682161888,243.7706397062102,146.8229687607527,87.7643301307944,61.50904087978779,14.499111522691237,4.4920323505066335,31.149879463482648,137.52652045808645,137.52652045808645,80.67948645635624,56.84703400173021,62.62709557011476,16.485287820221856,1.5671030660196266,12.613596668939863,41.76994741220915,19.91253888956635,5.785248069092631,0.5981554165482521,0.0,0.0,0.0,0.0,5.622019590588025,30.196318278329272,10.542694769810623,34.318453817628324,18.077980509966437,8.953991200785822,13.815501692941325,18.854524440139357,12.551199305336922,8.42628930718638,574.3653904698767,12.424426887424488,61.689535563134996,5.725344912614673,0.840179093182087,0.22023798341640402,0.44968104301458206,0.03600565344726034,0.9718116291822191,0.19131347558302386,0.09399835724823223,0.060054558156444296,0.6989137173583211,0.16731995218050055,0.045870483198015406
93,1202.9975766862844,532.5247130191392,670.4728636671452,466.72388945615876,529.6823348571879,26.904502764672543,132.95391493045463,46.73293467781059,227.13637754288538,256.60011699926145,11.099277313942366,22.386935523139073,15.30200563991093,57.331318823894435,48.408283660984125,56.39889583727563,39.40781083730235,46.79963025660254,40.20730256776824,47.542077765536305,86.17891960161887,89.25531732127456,111.64144241689792,89.87225163825224,78.72572513160594,69.25458351026191,58.53566918397337,74.28492904525865,209.15341908777737,26.89954887413205,25.47391697585317,26.72288778506936,23.26291806588415,24.975167337995117,18.955349538999144,15.545849401940359,39.83590573629863,42.052693480129165,51.93975478011453,43.036337678842756,43.83959571538526,25.017561907996424,28.207128851356174,31.348917529074242,65.41117936006867,1133.0775912761128,297.154991600778,412.29430727664385,227.6769227344157,138.73389995290017,56.292298474038944,0.9251712373361443,500.48926022030355,132.15043839083773,192.51515132409804,107.6437095354795,42.69213075002608,25.019010826945305,0.4688193929168847,517.7196188433809,495.867374113157,19.614838506211527,259.69262095616705,251.6612797232683,7.429182150009183,523.1394595207494,193.73573842791757,70.41267786746812,73.97370139494706,42.15134181270059,64.96754774526744,26.60795688921553,534.0277383299326,73.66958877951856,313.78553251306676,123.46232625712673,87.66616384834924,24.000790957134996,27.5361598967811,48.589196716109655,11.540807235458487,9.426836226073647,12.627663854447746,1.9462908766136024,33.748771710649635,7.367723448273864,22.512199729269923,23.9624788217443,0.07499013841152191,0.0,87.66616384834924,575.0565532480496,14.341861769557,0.0,13.802304789423943,0.5395569801330566,52504.19523825191,80.7116501752098,455.1524314743356,66.96408252030233,602.8281641698477,1202.9975766862844,270.9184970743245,156.49789291859906,99.59436780160013,63.60102909891884,10.830940169326823,1.38543710707836,11.741373127651968,80.86281125561982,80.86281125561982,63.77955302273131,17.08325823288851,40.79974008120371,19.36061470268578,3.6191982388418182,8.486630920844618,17.554601989708317,23.02850111718726,14.241006678334998,0.46881231665611267,0.0,0.0,0.0,0.0,6.381185864373947,16.051785651317914,5.793127665385327,35.55345384165412,10.171477841336127,5.40480280837528,9.826865984066899,10.741976789212458,14.929964612820186,12.704464986920357,626.5381062134593,2.406458178750654,56.044476129425675,5.3286187145549775,0.0,0.24701212817012144,0.44266482604728474,0.038847072997884785,0.9577913528194214,0.1773288344605072,0.0728731009499038,0.06149114747072993,0.7090186149174317,0.17386021646352828,0.03951967874822598
94,910.5955923098827,423.2317733796872,487.3638189301955,356.5121677039881,409.02848564348824,22.823793763576305,93.66678928452438,28.56435591430568,179.82063587547168,204.24492211078336,8.302963977623904,16.399482818925208,14.463768596883028,42.25100267372591,43.17136762251266,53.178098936229844,36.59848698686346,34.21373162068653,28.594990956750735,36.116376738878216,55.5740676479636,66.24340565960006,79.91187705630273,57.01128472425739,65.10824291766471,43.913895651534176,54.3865816642076,55.254615110347004,159.06756634235808,23.615352480509046,20.867533489496736,29.069473886227797,19.712070696372848,13.288492610485036,13.109531006461339,17.291847826409366,27.50304700434458,33.66488191046437,40.21890407250294,25.695545686506875,33.8064497079024,16.860667964737104,24.87747605401023,22.045007583961024,61.60549139929549,860.4237057041255,260.2790902519964,278.50321864048306,161.78591155697904,112.16948388031619,45.75550804563045,1.9304933287203312,396.0086788776807,123.18936520102397,128.8585155125213,78.72340096226435,43.01466129921596,21.343430644261844,0.8793052583932877,379.030153066371,366.053385920555,11.847163958175088,200.298353737385,195.1996334550688,5.019840747117996,392.9649700110433,149.3810597860686,59.06682497474708,62.43394286181888,30.62819100802494,60.26406722552065,25.809616649825784,412.42995102746727,56.52151643960542,211.2001349489567,91.30064996523811,72.63598757642603,25.413462413584966,20.880143040782286,40.14659912551042,11.609245410133326,7.919864082976574,13.582553358890891,3.9110449717175015,34.106806417390544,4.954465625173043,14.29709274576453,19.277622788097915,0.0,0.0,72.63598757642603,414.46414970566207,22.829142483285978,0.0,22.124218078664853,0.7049244046211243,45666.629397204524,47.48934466731362,327.75539284888055,58.302943486092545,433.5476810022867,910.4710878347573,186.7932116416623,113.40630998581491,58.872903465844956,58.939169469649414,11.069322795592598,4.4667636437225156,29.143253967369674,161.34138613869072,159.93163567711235,118.62463310426483,41.30700257284752,90.09290048031926,24.626775538097718,3.9049570858478546,37.39147820106814,32.696051300319596,23.422640745533045,22.824157981324106,1.0084269754588604,0.0,0.0003769054019358009,0.0,1.2815009951591492,17.662428663018545,42.77699498255561,36.166088159731316,22.019121298959362,48.992072504931,23.573135527032946,16.959267203741547,12.630922662987587,9.815249196341028,6.653986009230721,475.8776873946854,47.6533856024198,60.98313460095051,9.98811290089452,0.0,0.2858339008557615,0.46478566001630517,0.03136887127011813,0.9657632327116106,0.1448926415963191,0.07976755893598422,0.06856385358009962,0.6924256195615399,0.1746851925110419,0.03966236718460585
95,888.969171507284,402.5003958363086,486.46877567097545,352.1193739846349,393.42854690365493,16.900533735752106,99.96096103452146,26.55975584872067,180.62171398289502,189.10374399647117,7.222865458577871,13.17668167129159,12.375390727072954,38.3565941285342,40.34609129652381,46.73859476298094,33.727478908374906,27.470351153984666,35.145393032580614,39.55518462881446,60.57394612580538,72.23205609247088,84.34586996398866,64.46204475872219,38.922431621700525,42.26718865893781,45.27512985467911,52.31458811275661,167.2362284064293,23.315855810418725,23.821585450321436,26.774475626647472,15.240879658609629,13.479289712384343,18.00698775984347,16.997010672464967,29.312144001945853,30.045046182349324,41.25021480768919,31.8911883123219,16.622844649478793,18.951700784265995,21.632237032055855,19.05487816222012,56.104057213291526,843.4730702750385,219.65137597359717,281.0117509495467,172.91962225176394,120.32501333020627,48.086472142487764,1.4788356274366379,376.7756066676229,102.42963080666959,127.62868985161185,78.39466506429017,41.46910674497485,26.85351420007646,0.0,383.5745200291276,370.736767180264,10.563391549512744,190.5443512480706,183.76152267307043,5.396756863221526,379.9533712901175,138.04412770085037,48.00594328902662,55.62762783840299,26.969314141198993,56.73017297312617,23.989632735028863,398.6250525806099,63.36645112372935,219.58962718956172,86.50355387106538,68.04883069358766,23.438510682433844,25.68739532865584,37.41516483016312,4.946270534768701,10.047286478802562,12.857273809611797,0.5339503940194845,26.50978814996779,6.340408276766539,22.364173617213964,12.442527506500483,0.3919331431388855,0.0,68.04883069358766,416.4744886867702,17.233168685808778,0.0,16.938093090429902,0.29507559537887573,38427.41266395897,60.80503134988248,325.0638271011412,49.40218296274543,435.2710414137691,888.969171507284,189.52414597384632,113.24902605265379,73.06533689051867,47.28530503809452,9.627849571406841,2.519377887248993,16.470494747161865,44.79070767387748,44.79070767387748,37.4570151604712,7.333692513406277,11.744709141552448,23.880878295749426,1.8314277231693268,5.069118015468121,4.158215135335922,10.763667391613126,16.67929009348154,0.7867245245724916,0.0,0.0,0.0,0.0,1.4565167874097824,0.9863533079624176,7.06770464591682,27.94644041918218,0.7970148660242558,2.4216043017804623,6.2909064665436745,8.635250594466925,9.18120644055307,10.131032491102815,432.24754336848855,14.372996114194393,21.264884781092405,1.8191342651844025,0.0,0.24708548171717717,0.452772051874254,0.029877026898117855,0.9665312679061979,0.18705566808872723,0.07654802087029414,0.06257542963394787,0.6955968654452332,0.18812376600515104,0.04449556395948692
